Content ID,Answer 1,answer_tokenized,Status question,Next Event,Next Data,Version ID,Condition 1 Operator,Condition 1 Property,Condition 1 Value
product_info,"Berikut Informasi mengenai *Erha21 DF Erha 11 Home Peeling 2*

Ukuran : 
Pot 10g

Kegunaan : 
Home peeling krim tahap 2, dengan kandungan AHA, Allantoin dan scrub yang lembut yang berfungsi untuk mengangkat sel kulit mati, mencerahkan dan meredakan kemerahan pada kulit. Gunakan maksimal 2 kali seminggu. Untuk semua jenis kulit.

Cara Pakai :
1. Aplikasikan secara merata pada wajah, setelah penggunaan Erha 10
2. Massage secara perlahan sirkular ke atas selama 1-2 menit
3. Bilas dengan air biasa tanpa menggunakan sabun

Urutan pakai
Pagi / Siang hari : 
1. Cuci wajah dengan Erha 1 atau Erha 2 Facial Wash sesuai dengan jenis kulit
2. Aplikasikan erha21 Erha 10 Home Peeling 1 sesuai cara pakai 
3. Lanjutkan dengan pemakaian erha21 Erha 11 Home Peeling 2 sesuai cara pakai
4. Lanjutkan dengan perawatan pagi / siang hari, jangan lupa menggunakan sunscreen

Sore/ Malam hari :
1. Cuci wajah dengan Erha 1 atau Erha 2 Facial Wash sesuai dengan jenis kulit
2. Aplikasikan erha21 Erha 10 Home Peeling 1 sesuai cara pakai 
3. Lanjutkan dengan pemakaian erha21 Erha 11 Home Peeling 2 sesuai cara pakai
4. Lanjutkan dengan perawatan malam hari

Dianjurkan untuk melakukan Home Peeling pada malam hari 

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Harga :
Rp. 73,500.00","['informasi', 'erha', 'df', 'erha', 'home', 'peeling', 'ukur', 'pot', 'home', 'peeling', 'krim', 'tahap', 'kandung', 'aha', 'allantoin', 'scrub', 'lembut', 'fungsi', 'angkat', 'sel', 'kulit', 'mati', 'cerah', 'reda', 'merah', 'kulit', 'maksimal', 'minggu', 'jenis', 'kulit', 'pakai', 'aplikasi', 'wajah', 'erha', 'massage', 'perlahan', 'sirkular', 'menit', 'bilas', 'air', 'sabun', 'urut', 'pakai', 'pagi', 'siang', 'cuci', 'wajah', 'erha', 'erha', 'facial', 'wash', 'sesuai', 'jenis', 'kulit', 'aplikasi', 'erha', 'erha', 'home', 'peeling', 'sesuai', 'pakai', 'pakai', 'erha', 'erha', 'home', 'peeling', 'sesuai', 'pakai', 'awat', 'pagi', 'siang', 'lupa', 'sunscreen', 'sore', 'malam', 'cuci', 'wajah', 'erha', 'erha', 'facial', 'wash', 'sesuai', 'jenis', 'kulit', 'aplikasi', 'erha', 'erha', 'home', 'peeling', 'sesuai', 'pakai', 'pakai', 'erha', 'erha', 'home', 'peeling', 'sesuai', 'pakai', 'awat', 'malam', 'anjur', 'home', 'peeling', 'malam', 'simpan', 'suhu', 'ruang', 'sejuk', 'harga', 'rp']",TRUE,goto,test_produk_bypass,erha11,#ERROR!,entities_last.product_info_synonym,RH11
product_info,"Berikut Informasi mengenai *ESME DF Twin Silk Compact Powder*

Ukuran : 
Case 13g

Kegunaan : 
Bedak padat yang ringan dan lembut, melindungi kulit dari UVA &UVB menjadikan kulit lebih sehat, halus, alami dan tampak segar sepanjang hari.
- Mengandung vitamin A,C,E sebagai antioksidan
- Dengan broad spectrum sunscreeen yang dapat melindungi kulit dari UVA &UVB
- Dapat digunakan pada kulit yang sedang dalam perawatan
- Ringan, lembut dengan daya lekat yang baik sehingga tampak menyatu alami di kulit wajah.
Untuk semua jenis kulit.

Tipe Warna : 
Translucent, Light Ivory, Natural & Beige

Cara Pakai :
Aplikasikan secara merata pada wajah yang sudah dibersihkan atau setelah menggunakan alas bedak. Gunakan dengan spons dan tepuk-tepuk secara perlahan sampai merata pada kulit wajah dan leher.

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Harga :
Rp. 155,000.00","['informasi', 'esme', 'df', 'twin', 'silk', 'compact', 'powder', 'ukur', 'case', 'bedak', 'padat', 'ringan', 'lembut', 'lindung', 'kulit', 'uva', 'uvb', 'kulit', 'sehat', 'halus', 'alami', 'segar', 'kandung', 'vitamin', 'antioksidan', 'broad', 'spectrum', 'sunscreeen', 'lindung', 'kulit', 'uva', 'uvb', 'kulit', 'awat', 'ringan', 'lembut', 'daya', 'lekat', 'alami', 'kulit', 'wajah', 'jenis', 'kulit', 'tipe', 'warna', 'translucent', 'light', 'ivory', 'natural', 'beige', 'pakai', 'aplikasi', 'wajah', 'bersih', 'alas', 'bedak', 'spons', 'tepuk', 'tepuk', 'perlahan', 'kulit', 'wajah', 'leher', 'simpan', 'suhu', 'ruang', 'sejuk', 'harga', 'rp']",TRUE,goto,test_produk_bypass,ESME DF Twin Silk Compact Powder,#ERROR!,entities_last.product_info_synonym,TWINSILK
product_info,"Berikut Informasi mengenai *ESME DF Refill Twin Silk Compact Powder*

Ukuran : 
Kemasan Refill 13g 

Kegunaan : 
Bedak padat yang ringan dan lembut, melindungi kulit dari UVA &UVB menjadikan kulit lebih sehat, halus, alami dan tampak segar sepanjang hari.
- Mengandung vitamin A,C,E sebagai antioksidan
- Dengan broad spectrum sunscreeen yang dapat melindungi kulit dari UVA &UVB
- Dapat digunakan pada kulit yang sedang dalam perawatan
- Ringan, lembut dengan daya lekat yang baik sehingga tampak menyatu alami di kulit wajah
Untuk semua jenis kulit

Cara Pakai :
Aplikasikan secara merata pada wajah yang sudah dibersihkan atau setelah menggunakan alas bedak. Gunakan dengan spons dan tepuk-tepuk secara perlahan sampai merata pada kulit wajah dan leher.

Tipe warna : 
Light Ivory, Beige, Transluscent

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Harga :
Rp. 95,000.00","['informasi', 'esme', 'df', 'refill', 'twin', 'silk', 'compact', 'powder', 'ukur', 'kemas', 'refill', 'bedak', 'padat', 'ringan', 'lembut', 'lindung', 'kulit', 'uva', 'uvb', 'kulit', 'sehat', 'halus', 'alami', 'segar', 'kandung', 'vitamin', 'antioksidan', 'broad', 'spectrum', 'sunscreeen', 'lindung', 'kulit', 'uva', 'uvb', 'kulit', 'awat', 'ringan', 'lembut', 'daya', 'lekat', 'alami', 'kulit', 'wajah', 'jenis', 'kulit', 'pakai', 'aplikasi', 'wajah', 'bersih', 'alas', 'bedak', 'spons', 'tepuk', 'tepuk', 'perlahan', 'kulit', 'wajah', 'leher', 'tipe', 'warna', 'light', 'ivory', 'beige', 'transluscent', 'simpan', 'suhu', 'ruang', 'sejuk', 'harga', 'rp']",TRUE,goto,test_produk_bypass,ESME DF Refill Twin Silk Compact Powder,#ERROR!,entities_last.product_info_synonym,REFILL BEDAK
product_info,"Berikut Informasi mengenai *ESME DF True Matte*

Ukuran : 
Case 15g

Kegunaan : 
Bedak tabur yang ringan dan lembut, melindungi kulit dari UVA &UVB menjadikan kulit lebih sehat, halus, alami dan tampak segar sepanjang hari.
- Mengandung vitamin A,C,E sebagai antioksidan
- Dengan broad spectrum sunscreeen yang dapat melindungi kulit dari UVA &UVB
- Dapat digunakan pada kulit yang sedang dalam perawatan
- Ringan, lembut dengan daya lekat yang baik sehingga tampak menyatu alami di kulit wajah
Untuk semua jenis kulit

Cara Pakai :
Aplikasikan secara merata pada wajah yang sudah dibersihkan atau setelah menggunakan alas bedak. Gunakan dengan spons dan tepuk-tepuk secara perlahan sampai merata pada kulit wajah dan leher.

Varian :
a. True Matte Translucent
b. True Matte Oily Light Ivory, Beige & Natural
c. True Matte Normal Light Ivory, Beige & Natural 

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Harga :
Rp. 105,000.00","['informasi', 'esme', 'df', 'true', 'matte', 'ukur', 'case', 'bedak', 'tabur', 'ringan', 'lembut', 'lindung', 'kulit', 'uva', 'uvb', 'kulit', 'sehat', 'halus', 'alami', 'segar', 'kandung', 'vitamin', 'antioksidan', 'broad', 'spectrum', 'sunscreeen', 'lindung', 'kulit', 'uva', 'uvb', 'kulit', 'awat', 'ringan', 'lembut', 'daya', 'lekat', 'alami', 'kulit', 'wajah', 'jenis', 'kulit', 'pakai', 'aplikasi', 'wajah', 'bersih', 'alas', 'bedak', 'spons', 'tepuk', 'tepuk', 'perlahan', 'kulit', 'wajah', 'leher', 'varian', 'true', 'matte', 'translucent', 'true', 'matte', 'oily', 'light', 'ivory', 'beige', 'natural', 'true', 'matte', 'normal', 'light', 'ivory', 'beige', 'natural', 'simpan', 'suhu', 'ruang', 'sejuk', 'harga', 'rp']",TRUE,goto,test_produk_bypass,ESME DF True Matte,#ERROR!,entities_last.product_info_synonym,BEDAK TABUR
product_info,"Berikut Informasi mengenai *ESME Sureface Liquid Foundation SPF20/PA++*

Ukuran : 
Botol 30g 

Kegunaan : 
Anti Aging foundation ringan dengan kandungan antioksidan dan moisturizer untuk melembapkan kulit, serta mengandung SPF 25/ PA ++ sehingga melindungi kulit dari paparan sinar UV Berbahan dasar air sehingga tidak berminyak & lengket pada kulit, tidak mengkilap, matte look. Untuk semua jenis kulit.

Cara Pakai :
Cuci wajah dengan facial wash dan keringkan. Ambil secukupnya dan taruh di lima titik, oleskan merata pada wajah & leher. Agar hasil lebih merata dapat menggunakan kuas atau spons, tepuk-tepuk secara perlahan hingga tampak merata pada kulit.

Urutan pakai : 
Pagi/ Siang hari :
1. Cuci wajah dengan menggunakan facial wash
2. Aplikasikan Serum & Moisturizer
3. Aplikasikan ESME Sureface Liquid Foundation sesuai cara pakai
4. Dapat digunakan dengan/ tanpa bedak setelah pemakaian foundation

Tipe Warna : 
Light Ivory, Beige, Transluscent

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Harga :
Rp. 181,000.00","['informasi', 'esme', 'sureface', 'liquid', 'foundation', 'spf', 'pa', 'ukur', 'botol', 'anti', 'aging', 'foundation', 'ringan', 'kandung', 'antioksidan', 'moisturizer', 'lembap', 'kulit', 'kandung', 'spf', 'pa', 'lindung', 'kulit', 'papar', 'sinar', 'uv', 'bahan', 'dasar', 'air', 'minyak', 'lengket', 'kulit', 'kilap', 'matte', 'look', 'jenis', 'kulit', 'pakai', 'cuci', 'wajah', 'facial', 'wash', 'kering', 'ambil', 'taruh', 'titik', 'oles', 'wajah', 'leher', 'hasil', 'kuas', 'spons', 'tepuk', 'tepuk', 'perlahan', 'kulit', 'urut', 'pakai', 'pagi', 'siang', 'cuci', 'wajah', 'facial', 'wash', 'aplikasi', 'serum', 'moisturizer', 'aplikasi', 'esme', 'sureface', 'liquid', 'foundation', 'sesuai', 'pakai', 'bedak', 'pakai', 'foundation', 'tipe', 'warna', 'light', 'ivory', 'beige', 'transluscent', 'simpan', 'suhu', 'ruang', 'sejuk', 'harga', 'rp']",TRUE,goto,test_produk_bypass,ESME Sureface Liquid Foundation SPF20,#ERROR!,entities_last.product_info_synonym,SUREFACE
product_info,"Berikut Informasi mengenai *Erhair DF Hair Grow Shampoo*

Ukuran : 
Botol 100ml, 250ml dan 370ml

Kegunaan : 
Membantu mengurangi kerontokan dan merangsang pertumbuhan rambut baru. Erhair HairGrow Shampoo diformulasikan secara khusus untuk mengurangi kerontokan rambut serta menutrisi rambut sehingga dapat menumbuhkan rambut baru. Dapat digunakan pada kasus kerontokan baik pada pria maupun wanita. Hasil yang optimal didapatkan dengan pemakaian bersama dengan erhair Hairgrow Serum. Erhair HairGrow Shampoo menggunakan bahan-bahan alami sehingga cocok digunakan setiap hari.

Cara Pakai :
1. Basahi rambut dan kulit kepala.
2. Aplikasikan pada rambut, pijat lembut kulit kepala
3. Diamkan selama 1 menit, bilas busa hingga bersih

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk.

Urutan pakai :
1. Gunakan erhair Hairgrow Shampoo sesuai cara pakai.
2. Aplikasikan erhair Tonic atau erhair Hairgrow Serum.

Harga :
Rp. 70,000.00 - 100 ml
Rp. 151,000.00 - 250 ml
Rp. 197,000.00 - 370 ml","['informasi', 'erhair', 'df', 'hair', 'grow', 'shampoo', 'ukur', 'botol', 'ml', 'ml', 'ml', 'bantu', 'rontok', 'rangsang', 'tumbuh', 'rambut', 'erhair', 'hairgrow', 'shampoo', 'formulasi', 'rontok', 'rambut', 'nutrisi', 'rambut', 'tumbuh', 'rambut', 'rontok', 'pria', 'wanita', 'hasil', 'optimal', 'pakai', 'erhair', 'hairgrow', 'serum', 'erhair', 'hairgrow', 'shampoo', 'bahan', 'bahan', 'alami', 'cocok', 'pakai', 'basah', 'rambut', 'kulit', 'kepala', 'aplikasi', 'rambut', 'pijat', 'lembut', 'kulit', 'kepala', 'diam', 'menit', 'bilas', 'busa', 'bersih', 'simpan', 'suhu', 'ruang', 'sejuk', 'urut', 'pakai', 'erhair', 'hairgrow', 'shampoo', 'sesuai', 'pakai', 'aplikasi', 'erhair', 'tonic', 'erhair', 'hairgrow', 'serum', 'harga', 'rp', 'ml', 'rp', 'ml', 'rp', 'ml']",TRUE,goto,test_produk_bypass,Erhair DF Hair Grow Shampoo,#ERROR!,entities_last.product_info_synonym,HGS
product_info,"Berikut Informasi mengenai *Erhair DF Hair Grow Serum for All Hair Type*

Ukuran : 
- Kemasan box @ 7x8ml
- Kemasan box @ 28x8ml

Kegunaan : 
Erhair HairGrow Serum dengan kandungan Kopexil dan ekstrak Panax Ginseng untuk mengurangi rambut rontok dan regenerasi rambut dengan cara meningkatkan sirkulasi darah dan menutrisi rambut.

Cara Pakai :
Aplikasikan satu dosis Erhair Hairgrow Serum sekali sehari pada kulit kepala yang sudah dibersihkan dalam keadaan kering atau setengah basah. Pijat lembut kulit kepala dengan ujung jari tangan dengan gerakan melingkar untuk membantu penyerapan. Tidak perlu dibilas.

Urutan pakai :
1. Gunakan erhair Hairgrow Shampoo
2. Gunakan erhair Hairgrow Serum sesuai cara pakai

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Harga :
Rp. 212,000.00 - 1 box @ 7x8 ml
Rp. 798,000.00 - 1 box @ 28x8 ml","['informasi', 'erhair', 'df', 'hair', 'grow', 'serum', 'for', 'all', 'hair', 'type', 'ukur', 'kemas', 'box', 'ml', 'kemas', 'box', 'ml', 'erhair', 'hairgrow', 'serum', 'kandung', 'kopexil', 'ekstrak', 'panax', 'ginseng', 'rambut', 'rontok', 'regenerasi', 'rambut', 'tingkat', 'sirkulasi', 'darah', 'nutrisi', 'rambut', 'pakai', 'aplikasi', 'dosis', 'erhair', 'hairgrow', 'serum', 'kulit', 'kepala', 'bersih', 'kering', 'basah', 'pijat', 'lembut', 'kulit', 'kepala', 'ujung', 'jari', 'tangan', 'gera', 'lingkar', 'bantu', 'serap', 'bilas', 'urut', 'pakai', 'erhair', 'hairgrow', 'shampoo', 'erhair', 'hairgrow', 'serum', 'sesuai', 'pakai', 'simpan', 'suhu', 'ruang', 'sejuk', 'harga', 'rp', 'box', 'ml', 'rp', 'box', 'ml']",TRUE,goto,test_produk_bypass,Erhair DF Hair Grow Serum for All Hair Type,#ERROR!,entities_last.product_info_synonym,HAIR GROW SERUM
product_info,"Berikut Informasi mengenai *Follicore Herbal*

Ukuran : 
1 box 60 capsul & 30 Capsul

Kegunaan : 
Suplemen yang membantu mengurangi kerontokan rambut. Merupakan suplemen anti dihydrotestosterone yang membantu mengurangi kerontokan rambut secara alami karena faktor hormon genetik (Androgenetic Alopecia). Follicore Herbal diperkaya dengan Pumpkin Seed Extract dan Saw Palmetto Berry yang berfungsi sebagai antioksidan yang mengurangi kerontokan serta membantu merangsang pertumbuhan rambut baru.

Cara Pakai :
Diminum setelah makan, 1 kali sehari atau sesuai petunjuk dokter

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Harga :
1 Box 30 Capsul : Rp. 220,000
1 Box 60 Capsul : Rp. 436,020","['informasi', 'follicore', 'herbal', 'ukur', 'box', 'capsul', 'capsul', 'suplemen', 'bantu', 'rontok', 'rambut', 'suplemen', 'anti', 'dihydrotestosterone', 'bantu', 'rontok', 'rambut', 'alami', 'faktor', 'hormon', 'genetik', 'androgenetic', 'alopecia', 'follicore', 'herbal', 'kaya', 'pumpkin', 'seed', 'extract', 'saw', 'palmetto', 'berry', 'fungsi', 'antioksidan', 'rontok', 'bantu', 'rangsang', 'tumbuh', 'rambut', 'pakai', 'minum', 'makan', 'sesuai', 'dokter', 'simpan', 'suhu', 'ruang', 'sejuk', 'harga', 'box', 'capsul', 'rp', 'box', 'capsul', 'rp']",TRUE,goto,test_produk_bypass,Follicore Herbal,,,
product_info,"Berikut Informasi mengenai *Skin core*

Ukuran : 
Box 3 blister x 10 caplets

Kegunaan : 
Suplemen untuk membantu mencegah terbentuknya tanda-tanda penuaan serta menjaga daya tahan tubuh. Mengandung potent antioxidant sebagai "mitochondria enhancer" yang bekerja sinergis melawan tanda-tanda penuaan dan masalah lain pada kulit secara efektif. Diperkaya CoQ10 sebagai energy booster bagi sel dan jaringan pada tubuh, Vitamin E untuk menangkal radikal bebas dan menurunkan angka insiden penyakit degeneratif, serta Vitamin C yang memperkuat sistem imunitas tubuh dan mempercepat penyembuhan luka. Dapat digunakan sebagai suplemen pelengkap pada Rejuvenation therapy.

Cara Pakai :
Diminum setelah makan 1 kali sehari atau sesuai petunjuk dokter

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Harga :
Rp 240,000.00","['informasi', 'skin', 'core', 'ukur', 'box', 'blister', 'caplets', 'suplemen', 'bantu', 'cegah', 'bentuk', 'tanda', 'tanda', 'tua', 'jaga', 'daya', 'tahan', 'tubuh', 'kandung', 'potent', 'antioxidant', 'mitochondria', 'enhancer', 'sinergis', 'lawan', 'tanda', 'tanda', 'tua', 'kulit', 'efektif', 'kaya', 'coq', 'energy', 'booster', 'sel', 'jaring', 'tubuh', 'vitamin', 'tangkal', 'radikal', 'bebas', 'turun', 'angka', 'insiden', 'sakit', 'degeneratif', 'vitamin', 'kuat', 'sistem', 'imunitas', 'tubuh', 'cepat', 'sembuh', 'luka', 'suplemen', 'lengkap', 'rejuvenation', 'therapy', 'pakai', 'minum', 'makan', 'sesuai', 'dokter', 'simpan', 'suhu', 'ruang', 'sejuk', 'harga', 'rp']",TRUE,goto,test_produk_bypass,Skin Core,#ERROR!,entities_last.product_info_synonym,SKINCORE
product_info,"Berikut Informasi mengenai *Zincore*

Pemerian : 
Kapsul berwarna biru

Ukuran : 
1 box @ 30 kapsul

Kegunaan : 
Suplemen untuk membantu penyembuhan luka pada kulit. Zincore mengandung zinc yang efektif membantu penyembuhan luka pada kulit seperti luka bakar, iritasi kulit dan lain sebagainya. Efektivitasnya diperkuat dengan adanya kombinasi Zinc dengan Copper, L-carnosine, dan Niacinamide yang mampu membantu pembentukan kolagen pada rambut, mengurangi kerontokan rambut, melindungi tubuh dari efek buruk radikal bebas (antioksidan), membantu memperbaiki tekstur kulit serta mengontrol dan mengurangi inflamasi pada jerawat.

Cara Pakai :
Diminum setelah makan, 1-2 kali sehari atau sesuai petunjuk dokter

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Harga :
Rp. 229,000.00","['informasi', 'zincore', 'meri', 'kapsul', 'warna', 'biru', 'ukur', 'box', 'kapsul', 'suplemen', 'bantu', 'sembuh', 'luka', 'kulit', 'zincore', 'kandung', 'zinc', 'efektif', 'bantu', 'sembuh', 'luka', 'kulit', 'luka', 'bakar', 'iritasi', 'kulit', 'efektivitas', 'kuat', 'kombinasi', 'zinc', 'copper', 'carnosine', 'niacinamide', 'bantu', 'bentuk', 'kolagen', 'rambut', 'rontok', 'rambut', 'lindung', 'tubuh', 'efek', 'buruk', 'radikal', 'bebas', 'antioksidan', 'bantu', 'tekstur', 'kulit', 'kontrol', 'inflamasi', 'jerawat', 'pakai', 'minum', 'makan', 'sesuai', 'dokter', 'simpan', 'suhu', 'ruang', 'sejuk', 'harga', 'rp']",TRUE,goto,test_produk_bypass,Zincore,#ERROR!,entities_last.product_info_synonym,ZINC C
product_info,"Berikut Informasi mengenai *Erhalogy DF Intensive Moisturizer Carbamide 10% Cream*

Ukuran : 
Tube 60g

Kegunaan : 
Erhalogy Intensive Moisturizer Carbamide 10% memiliki kegunaan untuk membantu mengatasi kondisi kulit kering (xerosis), kulit pecah-pecah, dermatitis atopi, kulit kering pada psoriasis.

Cara Pakai :
Aplikasikan pada bagian yang diperlukan setelah mandi

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk","['informasi', 'erhalogy', 'df', 'intensive', 'moisturizer', 'carbamide', 'cream', 'ukur', 'tube', 'erhalogy', 'intensive', 'moisturizer', 'carbamide', 'milik', 'bantu', 'kondisi', 'kulit', 'kering', 'xerosis', 'kulit', 'pecah', 'pecah', 'dermatitis', 'atop', 'kulit', 'kering', 'psoriasis', 'pakai', 'aplikasi', 'mandi', 'simpan', 'suhu', 'ruang', 'sejuk']",TRUE,goto,test_produk_bypass,CARBAMIDE CREAM 10,#ERROR!,entities_last.product_info_synonym,CARBAMIDE
product_info,"Berikut Informasi mengenai *Erhalogy DF Intensive Moisturizer Carbamide 20% Cream*

Ukuran : 
Tube 60g

Kegunaan : 
Erhalogy Intensive Moisturizer Carbamide 20% memiliki kegunaan untuk membantu mengatasi kondisi kulit kering yang tebal dan pecah-pecah misalnya pada siku, lutut, tumit, mata kaki, telapak tangan dan kaki.

Cara Pakai :
Aplikasikan pada bagian yang diperlukan setelah mandi

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Harga :
Rp. 155,000.00","['informasi', 'erhalogy', 'df', 'intensive', 'moisturizer', 'carbamide', 'cream', 'ukur', 'tube', 'erhalogy', 'intensive', 'moisturizer', 'carbamide', 'milik', 'bantu', 'kondisi', 'kulit', 'kering', 'tebal', 'pecah', 'pecah', 'siku', 'lutut', 'tumit', 'kaki', 'telapak', 'tangan', 'kaki', 'pakai', 'aplikasi', 'mandi', 'simpan', 'suhu', 'ruang', 'sejuk', 'harga', 'rp']",TRUE,goto,test_produk_bypass,CARBAMIDE CREAM 20,#ERROR!,entities_last.product_info_synonym,CARBAMIDE20
product_info,"Berikut Informasi mengenai *Erhalogy DF Intensive Moisturizer Carbamide 10% Lotion*

Ukuran : 
Tube 60g

Kegunaan : 
Erhalogy Intensive Moisturizer Carbamide 10% memiliki kegunaan untuk membantu mengatasi kondisi kulit kering (xerosis), kulit pecah-pecah, dermatitis atopi, kulit kering pada psoriasis.

Cara Pakai :
Aplikasikan pada bagian yang diperlukan setelah mandi

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk","['informasi', 'erhalogy', 'df', 'intensive', 'moisturizer', 'carbamide', 'lotion', 'ukur', 'tube', 'erhalogy', 'intensive', 'moisturizer', 'carbamide', 'milik', 'bantu', 'kondisi', 'kulit', 'kering', 'xerosis', 'kulit', 'pecah', 'pecah', 'dermatitis', 'atop', 'kulit', 'kering', 'psoriasis', 'pakai', 'aplikasi', 'mandi', 'simpan', 'suhu', 'ruang', 'sejuk']",TRUE,goto,test_produk_bypass,CARBAMIDE LOTION,#ERROR!,entities_last.product_info_synonym,CARBAMIDE LOTION
product_info,"Berikut Informasi mengenai *Erhalogy Pro Callus Gel*

Ukuran : 
Tube 30g

Kegunaan : 
Gel untuk mencegah dan mengatasi permasalahan kulit kasar, pecah – pecah, dan penebalan kulit pada tumit kaki.

Cara Pakai :
1. Digunakan pada tumit yang bersih dan kering
2. Aplikasikan pro callus gel secara merata pada tumit kaki, tutup menggunakan hypafix
3. Diamkan selama 24 jam
4. Ulangin selama 7 hari berturut-turut

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Harga :
Rp. 76,500.00","['informasi', 'erhalogy', 'pro', 'callus', 'gel', 'ukur', 'tube', 'gel', 'cegah', 'kulit', 'kasar', 'pecah', 'pecah', 'tebal', 'kulit', 'tumit', 'kaki', 'pakai', 'tumit', 'bersih', 'kering', 'aplikasi', 'pro', 'callus', 'gel', 'tumit', 'kaki', 'tutup', 'hypafix', 'diam', 'jam', 'ulangin', 'simpan', 'suhu', 'ruang', 'sejuk', 'harga', 'rp']",TRUE,goto,test_produk_bypass,Erhalogy Pro Callus Gel,#ERROR!,entities_last.product_info_synonym,PRO CALLUS
product_info,"Berikut Informasi mengenai *Littlerha DF Head To Toe Baby Wash*

Ukuran : 
Botol 300 ml

Kegunaan : 
Littlerha Head to Toe Baby Wash adalah kombinasi sabun mandi & shampoo untuk bayi dan anak dengan busa lembut dan wangi yang menyenangkan. Mengandung Almond Milk Extract, d-Panthenol, Aloe Vera yang melembapkan dan melembutkan kulit, serta menggunakan mild surfactant (non SLS & non SLES) , sehingga aman untuk kulit sensitive/ atopi.

Cara Pakai :
Ambil secukupnya Head to Toe Baby Wash pada telapak tangan, usapkan dan gosok lembut secara merata pada seluruh tubuh dan rambut bayi yang telah dibasahi. Bilas dan keringkan. Bersifat mild (ringan) dan memiliki tingkat keasaman sesuai pH kulit sehingga aman digunakan dua kali sehari atau sesering mungkin sesuai kebutuhan.

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Harga :
Rp. 125,000.00","['informasi', 'littlerha', 'df', 'head', 'to', 'toe', 'baby', 'wash', 'ukur', 'botol', 'ml', 'littlerha', 'head', 'to', 'toe', 'baby', 'wash', 'kombinasi', 'sabun', 'mandi', 'shampoo', 'bayi', 'anak', 'busa', 'lembut', 'wangi', 'senang', 'kandung', 'almond', 'milk', 'extract', 'panthenol', 'aloe', 'vera', 'lembap', 'lembut', 'kulit', 'mild', 'surfactant', 'non', 'sls', 'non', 'sles', 'aman', 'kulit', 'sensitive', 'atop', 'pakai', 'ambil', 'head', 'to', 'toe', 'baby', 'wash', 'telapak', 'tangan', 'usap', 'gosok', 'lembut', 'tubuh', 'rambut', 'bayi', 'basah', 'bilas', 'kering', 'sifat', 'mild', 'ringan', 'milik', 'tingkat', 'asam', 'sesuai', 'ph', 'kulit', 'aman', 'sesuai', 'butuh', 'simpan', 'suhu', 'ruang', 'sejuk', 'harga', 'rp']",TRUE,goto,test_produk_bypass,Littlerha DF Head To Toe Baby Wash,#ERROR!,entities_last.product_info_synonym,Littlerha DF Head To Toe Baby Wash
